"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ncstn",3.90909504174981e-14,0.79035454168149,0.748,0.54,7.45034424007096e-10,"Microglia_4","Ncstn"
"Atp6ap1",5.62095699329931e-14,0.592568740507928,0.866,0.742,1.07129819335292e-09,"Microglia_4","Atp6ap1"
"Socs6",6.10251715229095e-14,0.98036037819818,0.584,0.381,1.16307874405513e-09,"Microglia_4","Socs6"
"Smpdl3a",6.1221051194087e-14,1.60363135317204,0.355,0.14,1.1668120147081e-09,"Microglia_4","Smpdl3a"
"Med28",6.95907264228717e-14,0.91420995054616,0.65,0.422,1.32632965489351e-09,"Microglia_4","Med28"
"Mrc2",7.08884365451772e-14,1.20802506961817,0.445,0.216,1.35106271211453e-09,"Microglia_4","Mrc2"
"Polr2f",7.77397405700127e-14,1.1772768769176,0.369,0.173,1.48164171552387e-09,"Microglia_4","Polr2f"
"Prdx1",9.29235334528902e-14,1.27005162146641,0.614,0.365,1.77102962407863e-09,"Microglia_4","Prdx1"
"Nap1l1",9.9860108578019e-14,1.46231297005946,0.345,0.15,1.90323380938846e-09,"Microglia_4","Nap1l1"
"Galc",1.14177307647308e-13,1.38532447024643,0.347,0.132,2.17610530645004e-09,"Microglia_4","Galc"
"Pfkl",1.21226723544532e-13,0.981548734892482,0.628,0.413,2.31046012403523e-09,"Microglia_4","Pfkl"
"Cox5b",1.22264465753938e-13,1.12663003545997,0.578,0.314,2.3302384528043e-09,"Microglia_4","Cox5b"
"Btf3",1.28839386984762e-13,0.87831767316473,0.622,0.418,2.45554987654258e-09,"Microglia_4","Btf3"
"Prelid1",1.46950081359785e-13,0.938396621859409,0.459,0.253,2.80072160063613e-09,"Microglia_4","Prelid1"
"Ndufb8",1.54617296516667e-13,0.919485112390273,0.533,0.316,2.94685105431115e-09,"Microglia_4","Ndufb8"
"Hspe1",1.81891370914262e-13,0.983174671497412,0.464,0.235,3.46666763825491e-09,"Microglia_4","Hspe1"
"Dpm3",1.89807097727283e-13,1.1375724498843,0.41,0.212,3.61753347558428e-09,"Microglia_4","Dpm3"
"Gngt2",2.7862575529147e-13,0.5750379969088,0.753,0.585,5.31032827010012e-09,"Microglia_4","Gngt2"
"Nbl1",3.1415789915631e-13,1.81336288348991,0.3,0.081,5.9875354000201e-09,"Microglia_4","Nbl1"
"Plpp1",4.29118360412151e-13,0.949628954429001,0.476,0.253,8.17856683109519e-09,"Microglia_4","Plpp1"
"H2-Oa",4.47000227794946e-13,0.976617518309433,0.428,0.238,8.51937734154387e-09,"Microglia_4","H2-Oa"
"Higd2a",4.90797101133372e-13,0.618919497847878,0.586,0.417,9.35410195050094e-09,"Microglia_4","Higd2a"
"Tmbim4",5.40296602236641e-13,0.811897626717162,0.545,0.341,1.02975129420281e-08,"Microglia_4","Tmbim4"
"Speg",6.14937810938203e-13,1.18866179926448,0.4,0.169,1.17200997386712e-08,"Microglia_4","Speg"
"Fam3c",7.04489967445671e-13,0.831840639666244,0.562,0.36,1.34268742895471e-08,"Microglia_4","Fam3c"
"Tpp1",8.49205383968386e-13,0.619834125974659,0.852,0.741,1.61850054130535e-08,"Microglia_4","Tpp1"
"Gnptg",9.21308814870373e-13,1.2656984210126,0.528,0.275,1.75592247026144e-08,"Microglia_4","Gnptg"
"Dstn",1.05602308926534e-12,0.820088163878652,0.56,0.389,2.01267440583081e-08,"Microglia_4","Dstn"
"Nop10",1.09340522361745e-12,1.18235535364527,0.467,0.229,2.0839210156925e-08,"Microglia_4","Nop10"
"Ptgfrn",1.10632601705416e-12,1.07242598939848,0.371,0.181,2.10854675590351e-08,"Microglia_4","Ptgfrn"
"Rab11fip5",1.17991074335615e-12,0.741878804634275,0.659,0.462,2.24879188576248e-08,"Microglia_4","Rab11fip5"
"Rtraf",1.29746748873222e-12,0.8934250801192,0.438,0.24,2.47284328677474e-08,"Microglia_4","Rtraf"
"Pkib",1.32045798142405e-12,1.30795084249631,0.359,0.161,2.5166608667961e-08,"Microglia_4","Pkib"
"Ubl5",1.40498287400083e-12,0.897113942024407,0.541,0.332,2.67775685955819e-08,"Microglia_4","Ubl5"
"Cfh",1.96296163924921e-12,0.432861165869366,0.941,0.931,3.74120858824507e-08,"Microglia_4","Cfh"
"Cox6b1",2.29296692807451e-12,1.05231408877437,0.493,0.259,4.3701656682172e-08,"Microglia_4","Cox6b1"
"Pomp",2.36392026338242e-12,0.786993102216477,0.648,0.443,4.50539562998056e-08,"Microglia_4","Pomp"
"Tmem258",2.86263709955192e-12,0.998975589363064,0.562,0.345,5.45590004803601e-08,"Microglia_4","Tmem258"
"Pdia3",3.13190043850807e-12,0.538496524215721,0.847,0.778,5.96908904575252e-08,"Microglia_4","Pdia3"
"Eif3i",3.29996875662339e-12,1.02736532571075,0.39,0.221,6.28941045324853e-08,"Microglia_4","Eif3i"
"Tmem234",5.09205588387463e-12,0.710854195365076,0.621,0.425,9.70494930907666e-08,"Microglia_4","Tmem234"
"Eid1",5.09410001909987e-12,1.00487864043019,0.598,0.364,9.70884522640244e-08,"Microglia_4","Eid1"
"Mbd3",5.37060858284215e-12,0.650517281094404,0.702,0.541,1.02358428980389e-07,"Microglia_4","Mbd3"
"Arl11",6.36457343708039e-12,1.16405730591016,0.352,0.164,1.21302405137315e-07,"Microglia_4","Arl11"
"Glipr1",6.91023018106941e-12,1.56261823382911,0.272,0.104,1.31702077021002e-07,"Microglia_4","Glipr1"
"Maged1",7.55162339757366e-12,0.674171552651496,0.6,0.426,1.43926390334356e-07,"Microglia_4","Maged1"
"Gcnt2",9.81702188665133e-12,1.39425386592078,0.329,0.13,1.87102620137688e-07,"Microglia_4","Gcnt2"
"Slc16a3",1.00275439171187e-11,0.987243623798089,0.495,0.275,1.91114959516365e-07,"Microglia_4","Slc16a3"
"Cyb5r1",1.0804911104337e-11,1.15164000245832,0.441,0.243,2.05930800737558e-07,"Microglia_4","Cyb5r1"
"Atpif1",1.16546857158599e-11,0.857488435761084,0.383,0.227,2.22126655058573e-07,"Microglia_4","Atpif1"
"Txn1",1.34077710154587e-11,1.08363498924489,0.293,0.151,2.55538707783627e-07,"Microglia_4","Txn1"
"Hsp90b1",1.34131541330876e-11,0.513703735455269,0.881,0.791,2.55641304622516e-07,"Microglia_4","Hsp90b1"
"B4galnt1",1.53309483988498e-11,1.11769061931248,0.283,0.126,2.92192545533679e-07,"Microglia_4","B4galnt1"
"Rap2b",1.63095607293711e-11,1.82507703900583,0.269,0.083,3.10843917941083e-07,"Microglia_4","Rap2b"
"Tkt",1.71341237417979e-11,0.69375790507844,0.621,0.447,3.26559264394926e-07,"Microglia_4","Tkt"
"Akt3",1.78989188853643e-11,0.896541874367144,0.35,0.176,3.41135495036158e-07,"Microglia_4","Akt3"
"Atp5j",2.15532862968009e-11,0.821038734999321,0.464,0.271,4.10784083530728e-07,"Microglia_4","Atp5j"
"Chst11",2.91784658886291e-11,1.29858107313196,0.412,0.194,5.56112381371383e-07,"Microglia_4","Chst11"
"Pgls",3.10201775762266e-11,0.877453410997092,0.441,0.247,5.91213564425302e-07,"Microglia_4","Pgls"
"Hprt",3.18803752325342e-11,0.677851258490103,0.71,0.542,6.0760807155687e-07,"Microglia_4","Hprt"
"Slc12a2",3.51144913655433e-11,0.5960836142675,0.748,0.576,6.6924709093589e-07,"Microglia_4","Slc12a2"
"Abcd2",3.75643677584581e-11,0.618667208323467,0.605,0.433,7.15939285108453e-07,"Microglia_4","Abcd2"
"Vegfb",3.80170765647271e-11,0.913965712170729,0.586,0.394,7.24567462247133e-07,"Microglia_4","Vegfb"
"Calr",4.73140402013452e-11,0.546577612304095,0.809,0.713,9.01758292197437e-07,"Microglia_4","Calr"
"Romo1",6.88205808803303e-11,1.11818236555656,0.26,0.118,1.31165145099822e-06,"Microglia_4","Romo1"
"Clptm1",7.80595926833662e-11,0.481006956293842,0.743,0.613,1.48773777695228e-06,"Microglia_4","Clptm1"
"Degs1",7.96123623838304e-11,0.771877166270432,0.516,0.301,1.51733201467342e-06,"Microglia_4","Degs1"
"Uap1l1",8.05914817143436e-11,0.784255448486678,0.462,0.269,1.53599304999367e-06,"Microglia_4","Uap1l1"
"Slc25a39",8.09805731388436e-11,0.860018552197355,0.543,0.348,1.54340874345322e-06,"Microglia_4","Slc25a39"
"Arhgdia",8.31879528047122e-11,0.46465374491438,0.888,0.797,1.58547919250501e-06,"Microglia_4","Arhgdia"
"Tmem147",8.62773880189837e-11,0.967425203029472,0.414,0.219,1.64436073825381e-06,"Microglia_4","Tmem147"
"Tmbim1",8.86745241993237e-11,0.923087541225682,0.366,0.206,1.69004775671491e-06,"Microglia_4","Tmbim1"
"Pet100",9.0531404858667e-11,1.2364092891577,0.321,0.15,1.72543804520133e-06,"Microglia_4","Pet100"
"Tpm4",1.00888471612303e-10,1.06623307175662,0.459,0.227,1.92283338045887e-06,"Microglia_4","Tpm4"
"Plekhb2",1.03263171416257e-10,0.72277815542543,0.531,0.362,1.96809278402244e-06,"Microglia_4","Plekhb2"
"Ddx31",1.06759522932382e-10,0.971267129191738,0.402,0.227,2.03472974756828e-06,"Microglia_4","Ddx31"
"Colgalt1",1.17894301474703e-10,0.611219046023522,0.659,0.483,2.24694749180636e-06,"Microglia_4","Colgalt1"
"Txndc17",1.21944467558992e-10,0.897966726934464,0.474,0.285,2.32413960720683e-06,"Microglia_4","Txndc17"
"Fam129a",1.24385416670808e-10,0.920477060529319,0.357,0.196,2.37066165632892e-06,"Microglia_4","Fam129a"
"Micos13",1.30722261985434e-10,1.07851444841122,0.467,0.258,2.49143559118039e-06,"Microglia_4","Micos13"
"Myo1f",1.66143345292913e-10,0.569553782746911,0.762,0.619,3.16652601793764e-06,"Microglia_4","Myo1f"
"Eif3h",1.74960437095521e-10,0.913327369171532,0.557,0.335,3.33457097060354e-06,"Microglia_4","Eif3h"
"Ddrgk1",1.87002494509889e-10,0.591773289487563,0.591,0.44,3.56408054286398e-06,"Microglia_4","Ddrgk1"
"Ndufa5",1.97800759674416e-10,0.921364638906537,0.302,0.152,3.76988467863469e-06,"Microglia_4","Ndufa5"
"Plekha1",1.99493600500767e-10,0.894084457018074,0.488,0.288,3.80214853194411e-06,"Microglia_4","Plekha1"
"Fam174a",1.99712766669792e-10,0.955536335373371,0.481,0.279,3.80632561995957e-06,"Microglia_4","Fam174a"
"Pycard",2.02004313244402e-10,0.480339575084458,0.864,0.8,3.85000020612505e-06,"Microglia_4","Pycard"
"Slirp",2.06994072172123e-10,0.871523730252259,0.353,0.206,3.94510002152849e-06,"Microglia_4","Slirp"
"Sem1",2.35303029655722e-10,0.72944556088986,0.35,0.214,4.4846404422084e-06,"Microglia_4","Sem1"
"Pon2",2.42178421534287e-10,0.773193089032016,0.533,0.336,4.61567853602197e-06,"Microglia_4","Pon2"
"Sec61g",2.45537401638064e-10,1.13249299592676,0.297,0.136,4.67969733781986e-06,"Microglia_4","Sec61g"
"Ndufa8",2.62523702961241e-10,0.685623262783058,0.572,0.377,5.00343925473829e-06,"Microglia_4","Ndufa8"
"Scarb1",2.88336684900843e-10,1.071997626186,0.317,0.151,5.49540887752516e-06,"Microglia_4","Scarb1"
"Tex261",2.98748572448104e-10,0.637202217992033,0.636,0.466,5.69384904228842e-06,"Microglia_4","Tex261"
"Bcap31",3.30844426803885e-10,0.59547845756876,0.64,0.487,6.30556393045525e-06,"Microglia_4","Bcap31"
"St8sia4",3.39988638511556e-10,1.20727789706247,0.253,0.105,6.47984346139174e-06,"Microglia_4","St8sia4"
"Hsbp1",3.47353524092442e-10,0.687743325453438,0.729,0.564,6.62021081567785e-06,"Microglia_4","Hsbp1"
"Atp5k",3.68732807755501e-10,1.2882053013823,0.362,0.157,7.02767858301209e-06,"Microglia_4","Atp5k"
"Hpf1",3.86593375645366e-10,1.00987110589488,0.466,0.261,7.36808314642503e-06,"Microglia_4","Hpf1"
"Anapc11",4.33268191754568e-10,0.955456524542845,0.603,0.395,8.25765846665031e-06,"Microglia_4","Anapc11"
"Plau",4.61353944509493e-10,1.36723063422753,0.591,0.459,8.79294482840643e-06,"Microglia_4","Plau"
"Rhoc",5.24131653408203e-10,1.13308127635548,0.376,0.184,9.98942518230695e-06,"Microglia_4","Rhoc"
"Stx7",5.60649747375686e-10,0.385288908741535,0.84,0.765,1.06854235352332e-05,"Microglia_4","Stx7"
"Rnf128",5.61341054593572e-10,0.890183960289786,0.31,0.16,1.06985991594989e-05,"Microglia_4","Rnf128"
"Tomm5",6.29421136948014e-10,0.981856683402563,0.359,0.18,1.19961374490922e-05,"Microglia_4","Tomm5"
"Snrpd2",7.21816505857953e-10,1.18540893853451,0.291,0.147,1.37571007851467e-05,"Microglia_4","Snrpd2"
"Ndufb7",8.01600434250124e-10,0.934066876473331,0.474,0.269,1.52777026763731e-05,"Microglia_4","Ndufb7"
"Rpn1",8.38062491724055e-10,0.56390384348339,0.69,0.542,1.59726330297688e-05,"Microglia_4","Rpn1"
"Dtnbp1",1.11147615008573e-09,0.741992756506722,0.529,0.342,2.11836239444839e-05,"Microglia_4","Dtnbp1"
"Slc16a7",1.23644834498034e-09,0.777941334626938,0.347,0.198,2.35654690069804e-05,"Microglia_4","Slc16a7"
"Aimp1",1.34235245934828e-09,0.819293282617839,0.359,0.196,2.55838955227189e-05,"Microglia_4","Aimp1"
"Tmem123",1.52419770319596e-09,0.830739681653839,0.488,0.318,2.90496840252118e-05,"Microglia_4","Tmem123"
"Dpy19l4",1.75019719941701e-09,0.703194768262467,0.628,0.419,3.33570084236888e-05,"Microglia_4","Dpy19l4"
"Mtln",1.94453221059568e-09,0.963567764893608,0.278,0.152,3.7060839401743e-05,"Microglia_4","Mtln"
"Ten1",1.94955683178164e-09,0.787354797266257,0.295,0.161,3.71566036569262e-05,"Microglia_4","Ten1"
"Tmed2",2.82339208957573e-09,0.52830939733789,0.636,0.489,5.38110298352239e-05,"Microglia_4","Tmed2"
"Eef1d",3.00681464417115e-09,0.904975819691909,0.433,0.259,5.73068803032579e-05,"Microglia_4","Eef1d"
"Ndufb5",3.01637422592848e-09,0.968183590954749,0.319,0.156,5.7489076371971e-05,"Microglia_4","Ndufb5"
"Psmb6",3.28427677910182e-09,0.797346090937123,0.44,0.274,6.25950311329016e-05,"Microglia_4","Psmb6"
"Cops6",3.55662524451747e-09,0.608529530815003,0.493,0.337,6.77857205352585e-05,"Microglia_4","Cops6"
"Uqcc2",3.88596363816493e-09,1.32131186730941,0.359,0.179,7.40625809797854e-05,"Microglia_4","Uqcc2"
"Tmem50a",3.95534291157499e-09,0.420353437077094,0.857,0.782,7.53848805517078e-05,"Microglia_4","Tmem50a"
"Tex264",4.04704899661688e-09,0.643569068748445,0.364,0.22,7.71327068265212e-05,"Microglia_4","Tex264"
"Renbp",4.09869689493967e-09,0.515409289808109,0.526,0.354,7.81170641206552e-05,"Microglia_4","Renbp"
"S1pr1",4.68620658512987e-09,0.536356321757674,0.445,0.305,8.93144113059902e-05,"Microglia_4","S1pr1"
"Bax",5.24136322393496e-09,0.705088086494887,0.6,0.433,9.98951416849765e-05,"Microglia_4","Bax"
"Dynlrb1",5.55493042750235e-09,0.693938116569754,0.634,0.459,0.000105871419017767,"Microglia_4","Dynlrb1"
"Timm13",6.19335768946305e-09,0.823220374949862,0.483,0.291,0.000118039204203476,"Microglia_4","Timm13"
"Dbi",6.33026704039997e-09,0.93777048121305,0.26,0.129,0.000120648559522983,"Microglia_4","Dbi"
"Dhx32",6.51075175867165e-09,1.05576462202396,0.266,0.132,0.000124088417768523,"Microglia_4","Dhx32"
"Zdhhc8",7.14042659765381e-09,0.741595687126927,0.39,0.22,0.000136089390524684,"Microglia_4","Zdhhc8"
"Acsl5",7.65318302122502e-09,0.759597857474289,0.624,0.439,0.000145862015201528,"Microglia_4","Acsl5"
"Cnih1",8.07342888956389e-09,0.647402341643839,0.457,0.292,0.000153871481206198,"Microglia_4","Cnih1"
"C1qbp",8.83771572564873e-09,1.0144710162937,0.252,0.133,0.000168438024015139,"Microglia_4","C1qbp"
"Vps13c",9.22576343390032e-09,0.77292675366656,0.429,0.256,0.000175833825286706,"Microglia_4","Vps13c"
"Zfp704",9.33390293824253e-09,0.971171069475367,0.25,0.115,0.000177894856099964,"Microglia_4","Zfp704"
"Mien1",1.09197755358532e-08,1.14154338478483,0.3,0.139,0.000208120001937826,"Microglia_4","Mien1"
"Sfxn3",1.14738500716527e-08,0.800766183754175,0.297,0.174,0.000218680108515628,"Microglia_4","Sfxn3"
"Gnptab",1.16143648540584e-08,1.09728905904339,0.252,0.117,0.0002213581797535,"Microglia_4","Gnptab"
"Polr2g",1.16422648990449e-08,0.87208113895871,0.403,0.245,0.000221889926710896,"Microglia_4","Polr2g"
"Gabarapl1",1.20369632217996e-08,0.632166194129592,0.383,0.257,0.000229412482044279,"Microglia_4","Gabarapl1"
"Sod1",1.22882872275669e-08,0.604632785765785,0.633,0.449,0.000234202466270198,"Microglia_4","Sod1"
"Coa5",1.24574050248373e-08,0.713893927004827,0.479,0.323,0.000237425682368373,"Microglia_4","Coa5"
"Coro1c",1.29990863352422e-08,1.03599234369343,0.353,0.175,0.000247749586463382,"Microglia_4","Coro1c"
"Psmb8",1.35231857426796e-08,0.676240937133382,0.659,0.485,0.00025773839706973,"Microglia_4","Psmb8"
"Sept11",1.43937411219941e-08,0.987843149521139,0.253,0.12,0.000274330312044085,"Microglia_4","Sept11"
"Txndc16",1.49639998096022e-08,0.847433748689902,0.345,0.194,0.000285198872371209,"Microglia_4","Txndc16"
"Srebf2",1.69123944742863e-08,1.03219272071505,0.326,0.175,0.000322333326285423,"Microglia_4","Srebf2"
"Tpd52",1.76849499096743e-08,1.06803184269822,0.293,0.141,0.000337057460328482,"Microglia_4","Tpd52"
"St6gal1",1.88035314301273e-08,0.610803729986324,0.476,0.329,0.000358376505526795,"Microglia_4","St6gal1"
"Tnfsf12",1.91891852941193e-08,0.604526204062191,0.35,0.234,0.00036572668252062,"Microglia_4","Tnfsf12"
"Cwc15",2.02596863757128e-08,0.671176422316971,0.564,0.42,0.00038612936263471,"Microglia_4","Cwc15"
"Tmem179b",2.07223031314645e-08,0.691054859359608,0.436,0.276,0.000394946375382582,"Microglia_4","Tmem179b"
"Bcl2a1b",2.24109998696744e-08,0.427597930254994,0.74,0.584,0.000427131246516125,"Microglia_4","Bcl2a1b"
"Slc2a1",2.48042087632072e-08,0.670449427184521,0.417,0.259,0.000472743414817966,"Microglia_4","Slc2a1"
"Emc10",2.88399355804589e-08,0.64588594986258,0.603,0.423,0.000549660332227966,"Microglia_4","Emc10"
"Arpc3",3.13783483488139e-08,0.657939656988835,0.659,0.509,0.000598039941180044,"Microglia_4","Arpc3"
"Cenpx",3.14549994787057e-08,0.902553865031091,0.305,0.183,0.000599500835064652,"Microglia_4","Cenpx"
"Slc48a1",3.25212395184603e-08,0.802068499069602,0.348,0.203,0.000619822303982336,"Microglia_4","Slc48a1"
"Swi5",3.4658094993303e-08,0.899991091423909,0.345,0.2,0.000660548632477362,"Microglia_4","Swi5"
"Manba",4.25133202924168e-08,0.753900529645958,0.262,0.142,0.000810261371453172,"Microglia_4","Manba"
"Tceal9",4.35915297163637e-08,0.825506738587465,0.371,0.203,0.000830810964864176,"Microglia_4","Tceal9"
"Commd4",4.39096166719538e-08,0.825041001729354,0.421,0.251,0.000836873384150767,"Microglia_4","Commd4"
"Mpc1",5.27324432183516e-08,0.466582477663259,0.772,0.639,0.00100502763529856,"Microglia_4","Mpc1"
"Nudc",5.37014883156679e-08,0.608776647459636,0.534,0.386,0.00102349666580831,"Microglia_4","Nudc"
"Hsd17b12",5.52002296340433e-08,0.88424674436715,0.407,0.247,0.00105206117659523,"Microglia_4","Hsd17b12"
"Itfg1",5.67792476529583e-08,0.504127877243872,0.607,0.451,0.00108215568101773,"Microglia_4","Itfg1"
"Atp5l",5.76191958431288e-08,0.96501054013577,0.334,0.192,0.00109816425357419,"Microglia_4","Atp5l"
"Kcnma1",5.87041087874203e-08,0.658778816100061,0.326,0.188,0.00111884160937944,"Microglia_4","Kcnma1"
"Cuta",5.90342911765499e-08,0.680724591639293,0.576,0.408,0.00112513455553387,"Microglia_4","Cuta"
"Atp5o",6.43403185781425e-08,0.778773160629808,0.422,0.269,0.00122626213178082,"Microglia_4","Atp5o"
"Psmb1",6.69051234410351e-08,0.766489431202745,0.422,0.252,0.00127514474766269,"Microglia_4","Psmb1"
"Prdx2",7.5119137003266e-08,0.555887770665898,0.438,0.3,0.00143169563214525,"Microglia_4","Prdx2"
"Lrmp",7.92508371349907e-08,0.539208943818942,0.374,0.25,0.00151044170495579,"Microglia_4","Lrmp"
"Commd1",8.11811865559514e-08,0.718123703359113,0.422,0.257,0.00154723223456988,"Microglia_4","Commd1"
"Amdhd2",9.2006167271246e-08,0.827425671527976,0.272,0.152,0.00175354554202268,"Microglia_4","Amdhd2"
"Trmt112",9.26849095505411e-08,0.667781008561144,0.61,0.448,0.00176648169112376,"Microglia_4","Trmt112"
"Ap2s1",9.30652826691629e-08,0.766686613241686,0.402,0.245,0.00177373122239158,"Microglia_4","Ap2s1"
"Krtcap2",9.90123312287678e-08,0.950111220587266,0.34,0.179,0.00188707602088909,"Microglia_4","Krtcap2"
"Gde1",1.00054177052971e-07,0.685102692354119,0.514,0.335,0.00190693256045258,"Microglia_4","Gde1"
"Arf5",1.05263066318799e-07,0.589825387039097,0.547,0.401,0.00200620878096999,"Microglia_4","Arf5"
"Lamtor4",1.12426882886618e-07,0.953710979536774,0.384,0.213,0.00214274396093604,"Microglia_4","Lamtor4"
"Ptpn18",1.33245548751296e-07,0.373643321008341,0.647,0.536,0.00253952691365096,"Microglia_4","Ptpn18"
"Scd2",1.33923115449014e-07,0.858657928039335,0.279,0.152,0.00255244065734275,"Microglia_4","Scd2"
"Capns1",1.38349782423001e-07,0.673020603317638,0.626,0.452,0.00263680850319999,"Microglia_4","Capns1"
"Cox7a2",1.59583455828165e-07,1.10306273045852,0.283,0.145,0.00304150108462901,"Microglia_4","Cox7a2"
"Pgam1",1.76689080829436e-07,1.03247604368204,0.367,0.227,0.00336751719152823,"Microglia_4","Pgam1"
"Spg21",1.8010583320562e-07,0.614611535338284,0.476,0.324,0.00343263707506591,"Microglia_4","Spg21"
"Bscl2",1.87449747630455e-07,0.653791482546679,0.576,0.403,0.00357260474008884,"Microglia_4","Bscl2"
"Fam3a",1.9966266048826e-07,0.504843910409183,0.39,0.26,0.00380537064624575,"Microglia_4","Fam3a"
"Trappc2l",2.30412294877731e-07,0.656920872159846,0.443,0.277,0.00439142792807467,"Microglia_4","Trappc2l"
"Dhcr7",2.36057705041683e-07,0.990984648172354,0.274,0.125,0.00449902380038944,"Microglia_4","Dhcr7"
"Cox6c",2.46385625790276e-07,1.34367276990959,0.283,0.12,0.00469586364193688,"Microglia_4","Cox6c"
"Jam2",2.54252701231147e-07,0.348884529429898,0.605,0.488,0.00484580223276444,"Microglia_4","Jam2"
"Akr1b3",2.86981862256275e-07,0.597306171100227,0.543,0.384,0.00546958731274235,"Microglia_4","Akr1b3"
"Hcls1",3.08638687123506e-07,0.342848258492582,0.884,0.827,0.0058823447378869,"Microglia_4","Hcls1"
"Tnfsf13b",3.12798063750862e-07,1.00376479500867,0.284,0.157,0.00596161829702768,"Microglia_4","Tnfsf13b"
"Cope",3.23676072777697e-07,0.494213644068559,0.638,0.483,0.00616894227107012,"Microglia_4","Cope"
"Cers6",3.3240752289681e-07,0.891379531469391,0.347,0.185,0.0063353549788903,"Microglia_4","Cers6"
"Cct2",3.34419639638093e-07,0.759483122510886,0.438,0.266,0.00637370391186241,"Microglia_4","Cct2"
"Tomm20",3.40139467113221e-07,0.662106458788981,0.39,0.254,0.00648271810371088,"Microglia_4","Tomm20"
"Klhl6",3.44769133504429e-07,0.732183381181988,0.572,0.384,0.00657095491546091,"Microglia_4","Klhl6"
"Pigt",3.52516288522084e-07,0.430614659819854,0.464,0.328,0.00671860794294241,"Microglia_4","Pigt"
"Atp5b",3.56459660419547e-07,0.616270557737065,0.598,0.448,0.00679376466793614,"Microglia_4","Atp5b"
"Dag1",3.70704846319514e-07,0.696439893649661,0.338,0.201,0.00706526366600361,"Microglia_4","Dag1"
"Ergic1",4.04180169361352e-07,0.520134665210664,0.481,0.34,0.00770326984785801,"Microglia_4","Ergic1"
